"id_noticia"|"id_tipo"|"id_pais"|"id_fuente"|"id_autor"|"real_fake_integer"|"tiempo"|"compartir_tiempo"|"compartir"|"visitas"|"duracion"|"favorito"
"10286"|"17"|"16"|"15"|"33"|"1"|"2022-09-24 15:00:00"|"2022-09-29 00:00:00"|"28951"|"952219"|"249"|"0"
"10287"|"6"|"26"|"20"|"24"|"0"|"2022-09-09 13:00:00"|"2022-10-01 19:00:00"|"58214"|"183443"|"10"|"7722"
"10288"|"8"|"29"|"27"|"9"|"1"|"2022-09-26 12:00:00"|"2022-10-02 21:00:00"|"4186"|"734888"|"518"|"541"
"10289"|"3"|"31"|"29"|"3"|"1"|"2022-09-21 12:00:00"|"2022-09-28 13:00:00"|"92778"|"371168"|"232"|"517"
"1029"|"7"|"13"|"28"|"0"|"0"|"2022-09-05 09:00:00"|"2022-09-21 10:00:00"|"61522"|"735098"|"275"|"0"
"10290"|"4"|"26"|"11"|"2"|"1"|"2022-09-27 15:00:00"|"2022-10-06 22:00:00"|"21504"|"176668"|"363"|"1562"
"10294"|"2"|"12"|"2"|"3"|"1"|"2022-09-15 18:00:00"|"2022-09-19 17:00:00"|"34348"|"239160"|"216"|"7958"
"10296"|"8"|"33"|"21"|"13"|"0"|"2022-09-09 14:00:00"|"2022-09-30 00:00:00"|"18974"|"426477"|"325"|"4975"
"10297"|"9"|"12"|"13"|"9"|"0"|"2022-09-02 16:00:00"|"2022-09-30 23:00:00"|"45450"|"816917"|"55"|"5487"
"10299"|"9"|"7"|"20"|"9"|"1"|"2022-09-01 14:00:00"|"2022-09-06 12:00:00"|"89600"|"235003"|"167"|"3255"
"103"|"8"|"22"|"26"|"13"|"0"|"2022-09-21 14:00:00"|"2022-09-26 03:00:00"|"28305"|"361920"|"90"|"9517"
"10300"|"2"|"9"|"0"|"33"|"0"|"2022-09-10 13:00:00"|"2022-09-22 15:00:00"|"14616"|"195955"|"42"|"3736"
"10304"|"4"|"2"|"9"|"21"|"1"|"2022-10-03 02:00:00"|"2022-10-11 03:00:00"|"78334"|"699768"|"281"|"4396"
"10307"|"9"|"15"|"12"|"3"|"1"|"2022-09-05 07:00:00"|"2022-09-11 19:00:00"|"60619"|"490952"|"201"|"7735"
"10308"|"13"|"4"|"5"|"26"|"0"|"2022-09-12 16:00:00"|"2022-10-04 04:00:00"|"74606"|"105863"|"247"|"6132"
"1031"|"20"|"12"|"20"|"14"|"1"|"2022-09-19 04:00:00"|"2022-09-19 17:00:00"|"18065"|"277389"|"335"|"3374"
"10310"|"4"|"30"|"14"|"9"|"0"|"2022-09-03 16:00:00"|"2022-09-06 11:00:00"|"65192"|"686482"|"81"|"2070"
"10311"|"16"|"9"|"8"|"32"|"0"|"2022-09-04 20:00:00"|"2022-09-27 14:00:00"|"74963"|"872185"|"72"|"100"
"10312"|"4"|"20"|"13"|"10"|"0"|"2022-09-06 02:00:00"|"2022-09-08 06:00:00"|"38184"|"716911"|"194"|"4822"
"10313"|"8"|"20"|"22"|"8"|"1"|"2022-09-12 00:00:00"|"2022-09-21 09:00:00"|"36977"|"431990"|"79"|"4890"
"10314"|"16"|"2"|"2"|"0"|"0"|"2022-09-15 17:00:00"|"2022-09-26 17:00:00"|"2730"|"180761"|"58"|"6554"
"10317"|"14"|"30"|"0"|"30"|"0"|"2022-09-02 18:00:00"|"2022-09-22 19:00:00"|"6537"|"895731"|"11"|"2790"
"10318"|"4"|"5"|"25"|"4"|"0"|"2022-09-16 16:00:00"|"2022-10-01 00:00:00"|"21571"|"157097"|"70"|"7048"
"10319"|"4"|"1"|"8"|"28"|"1"|"2022-09-14 08:00:00"|"2022-09-22 11:00:00"|"59997"|"163981"|"340"|"9365"
"1032"|"14"|"13"|"0"|"18"|"0"|"2022-09-20 07:00:00"|"2022-10-07 22:00:00"|"88040"|"69730"|"239"|"1870"
"10321"|"3"|"22"|"5"|"9"|"1"|"2022-09-20 05:00:00"|"2022-10-03 20:00:00"|"71526"|"672725"|"484"|"2409"
"10322"|"4"|"13"|"23"|"9"|"0"|"2022-09-03 11:00:00"|"2022-10-08 03:00:00"|"18981"|"890458"|"22"|"4587"
"10323"|"1"|"9"|"10"|"0"|"0"|"2022-09-08 21:00:00"|"2022-09-25 23:00:00"|"96362"|"369422"|"69"|"9808"
"10325"|"8"|"26"|"4"|"30"|"1"|"2022-09-29 08:00:00"|"2022-09-30 19:00:00"|"34931"|"442949"|"186"|"0"
"10329"|"4"|"5"|"5"|"29"|"1"|"2022-09-26 05:00:00"|"2022-09-29 02:00:00"|"83706"|"560077"|"278"|"357"
"1033"|"7"|"10"|"7"|"7"|"1"|"2022-10-06 20:00:00"|"2022-10-08 07:00:00"|"92826"|"883"|"248"|"5296"
"10332"|"4"|"20"|"3"|"21"|"1"|"2022-09-27 19:00:00"|"2022-10-08 03:00:00"|"99850"|"258102"|"8"|"2969"
"10339"|"7"|"5"|"20"|"1"|"0"|"2022-09-01 18:00:00"|"2022-09-25 00:00:00"|"78588"|"807047"|"442"|"7559"
"10340"|"4"|"16"|"1"|"34"|"0"|"2022-09-16 01:00:00"|"2022-09-23 09:00:00"|"83728"|"500950"|"191"|"1112"
"10341"|"1"|"34"|"5"|"22"|"0"|"2022-09-07 01:00:00"|"2022-09-10 12:00:00"|"94930"|"495695"|"390"|"443"
"10342"|"4"|"33"|"20"|"17"|"1"|"2022-09-10 15:00:00"|"2022-09-13 10:00:00"|"17195"|"966191"|"162"|"7513"
"10343"|"3"|"32"|"0"|"8"|"1"|"2022-09-14 04:00:00"|"2022-10-02 11:00:00"|"5114"|"28292"|"152"|"3752"
"10344"|"19"|"29"|"14"|"32"|"1"|"2022-09-11 08:00:00"|"2022-09-25 02:00:00"|"4480"|"375513"|"425"|"1346"
"10348"|"4"|"3"|"6"|"19"|"0"|"2022-09-06 01:00:00"|"2022-09-23 10:00:00"|"99240"|"86757"|"91"|"3750"
"1035"|"1"|"22"|"15"|"10"|"0"|"2022-09-24 00:00:00"|"2022-09-29 15:00:00"|"41407"|"207387"|"379"|"9223"
"10353"|"4"|"5"|"6"|"15"|"0"|"2022-09-11 16:00:00"|"2022-09-29 00:00:00"|"55362"|"777449"|"138"|"4156"
"10355"|"6"|"11"|"30"|"10"|"1"|"2022-09-07 03:00:00"|"2022-10-07 14:00:00"|"87039"|"56290"|"303"|"5872"
"10357"|"4"|"16"|"28"|"27"|"0"|"2022-10-06 14:00:00"|"2022-10-09 02:00:00"|"1348"|"322636"|"485"|"3015"
"10358"|"4"|"26"|"24"|"15"|"1"|"2022-10-02 13:00:00"|"2022-10-07 06:00:00"|"55737"|"680191"|"314"|"525"
"10361"|"19"|"10"|"23"|"23"|"0"|"2022-09-17 14:00:00"|"2022-09-29 16:00:00"|"25262"|"370324"|"432"|"8932"
"10363"|"5"|"14"|"29"|"8"|"1"|"2022-09-25 02:00:00"|"2022-09-25 10:00:00"|"50856"|"619167"|"348"|"7290"
"10365"|"4"|"1"|"10"|"14"|"1"|"2022-09-20 04:00:00"|"2022-10-05 00:00:00"|"3581"|"671803"|"288"|"6070"
"10367"|"4"|"30"|"0"|"9"|"0"|"2022-09-03 16:00:00"|"2022-09-11 02:00:00"|"82127"|"251798"|"268"|"2364"
"1037"|"2"|"22"|"16"|"32"|"0"|"2022-09-28 04:00:00"|"2022-10-06 12:00:00"|"98053"|"161172"|"306"|"1948"
"10372"|"18"|"23"|"13"|"15"|"1"|"2022-10-06 04:00:00"|"2022-10-11 06:00:00"|"20476"|"122603"|"37"|"2552"
"10377"|"4"|"2"|"0"|"25"|"1"|"2022-09-04 10:00:00"|"2022-09-21 15:00:00"|"51311"|"195506"|"213"|"8247"
"10378"|"4"|"33"|"9"|"3"|"0"|"2022-10-07 10:00:00"|"2022-10-09 08:00:00"|"84031"|"203309"|"101"|"4046"
"10380"|"4"|"27"|"9"|"18"|"1"|"2022-09-29 20:00:00"|"2022-10-06 18:00:00"|"18048"|"551382"|"213"|"434"
"10382"|"4"|"29"|"17"|"16"|"1"|"2022-09-07 17:00:00"|"2022-09-21 10:00:00"|"65060"|"983987"|"354"|"7028"
"10384"|"4"|"16"|"29"|"9"|"0"|"2022-09-11 08:00:00"|"2022-10-04 11:00:00"|"33662"|"908405"|"33"|"5525"
"10386"|"20"|"12"|"20"|"19"|"1"|"2022-09-16 01:00:00"|"2022-09-16 20:00:00"|"79686"|"332322"|"398"|"1838"
"10387"|"4"|"14"|"2"|"15"|"1"|"2022-09-27 05:00:00"|"2022-10-04 09:00:00"|"12742"|"248708"|"450"|"3132"
"1039"|"1"|"12"|"30"|"13"|"1"|"2022-09-20 03:00:00"|"2022-09-24 18:00:00"|"61994"|"408609"|"328"|"6838"
"10390"|"4"|"6"|"25"|"25"|"1"|"2022-09-12 06:00:00"|"2022-09-28 19:00:00"|"26159"|"827724"|"114"|"211"
"10391"|"4"|"5"|"5"|"16"|"0"|"2022-09-27 20:00:00"|"2022-10-10 21:00:00"|"95682"|"621309"|"448"|"412"
"10392"|"4"|"11"|"3"|"11"|"1"|"2022-09-08 16:00:00"|"2022-09-12 18:00:00"|"44849"|"896309"|"83"|"2663"
"10393"|"4"|"26"|"9"|"10"|"0"|"2022-09-03 22:00:00"|"2022-10-07 08:00:00"|"56161"|"780911"|"38"|"4281"
"10394"|"6"|"32"|"13"|"9"|"1"|"2022-09-24 05:00:00"|"2022-10-05 03:00:00"|"51064"|"977600"|"286"|"8010"
"10396"|"4"|"14"|"21"|"13"|"1"|"2022-09-17 05:00:00"|"2022-10-08 12:00:00"|"61130"|"204364"|"403"|"4822"
"10397"|"7"|"13"|"3"|"12"|"0"|"2022-09-20 16:00:00"|"2022-09-22 09:00:00"|"32390"|"15763"|"293"|"6143"
"10398"|"3"|"7"|"13"|"11"|"1"|"2022-09-05 02:00:00"|"2022-10-05 17:00:00"|"93350"|"471501"|"346"|"1053"
"10399"|"3"|"27"|"25"|"4"|"0"|"2022-09-22 19:00:00"|"2022-10-04 02:00:00"|"71772"|"390442"|"67"|"8301"
"1040"|"16"|"10"|"14"|"6"|"1"|"2022-09-20 17:00:00"|"2022-10-11 00:00:00"|"66004"|"239444"|"9"|"8466"
"10400"|"10"|"1"|"27"|"23"|"0"|"2022-10-04 08:00:00"|"2022-10-08 16:00:00"|"37446"|"936203"|"98"|"442"
"10404"|"13"|"27"|"22"|"8"|"1"|"2022-09-28 23:00:00"|"2022-10-01 04:00:00"|"79875"|"236570"|"245"|"9029"
"10406"|"4"|"9"|"4"|"1"|"1"|"2022-09-02 03:00:00"|"2022-09-04 19:00:00"|"8256"|"304969"|"376"|"2475"
"10409"|"12"|"23"|"0"|"34"|"0"|"2022-09-02 04:00:00"|"2022-09-26 20:00:00"|"42017"|"522448"|"369"|"5122"
"1041"|"6"|"11"|"24"|"2"|"1"|"2022-09-04 13:00:00"|"2022-09-29 21:00:00"|"72758"|"137017"|"339"|"7415"
"10410"|"4"|"31"|"26"|"26"|"1"|"2022-09-09 05:00:00"|"2022-09-23 21:00:00"|"77717"|"637518"|"96"|"7937"
"10411"|"4"|"29"|"31"|"14"|"0"|"2022-09-07 15:00:00"|"2022-09-22 13:00:00"|"8809"|"330854"|"32"|"5858"
"10413"|"16"|"21"|"19"|"33"|"0"|"2022-09-09 04:00:00"|"2022-10-01 07:00:00"|"75536"|"182971"|"94"|"9405"
"10414"|"4"|"34"|"4"|"8"|"0"|"2022-09-27 10:00:00"|"2022-10-03 11:00:00"|"56756"|"206689"|"6"|"4670"
"10416"|"14"|"12"|"4"|"32"|"0"|"2022-09-14 20:00:00"|"2022-09-18 12:00:00"|"55289"|"686213"|"86"|"6196"
"10417"|"10"|"2"|"18"|"22"|"0"|"2022-09-13 10:00:00"|"2022-09-20 16:00:00"|"47230"|"20662"|"174"|"4599"
"10419"|"10"|"8"|"30"|"9"|"0"|"2022-09-08 05:00:00"|"2022-10-04 00:00:00"|"73112"|"785792"|"99"|"1654"
"1042"|"10"|"29"|"11"|"26"|"0"|"2022-09-18 19:00:00"|"2022-09-21 08:00:00"|"6196"|"698875"|"54"|"3567"
"10420"|"12"|"18"|"19"|"18"|"0"|"2022-09-06 15:00:00"|"2022-09-18 07:00:00"|"94757"|"169202"|"563"|"8977"
"10422"|"4"|"18"|"32"|"12"|"1"|"2022-09-10 01:00:00"|"2022-10-07 19:00:00"|"53292"|"634883"|"358"|"2155"
"10423"|"6"|"1"|"10"|"0"|"0"|"2022-09-15 09:00:00"|"2022-10-05 13:00:00"|"83473"|"693076"|"89"|"9947"
"10424"|"7"|"30"|"16"|"26"|"0"|"2022-09-09 03:00:00"|"2022-09-29 23:00:00"|"12084"|"226914"|"286"|"6735"
"10425"|"4"|"4"|"4"|"17"|"1"|"2022-09-20 07:00:00"|"2022-09-27 15:00:00"|"48243"|"719424"|"458"|"6433"
"10427"|"16"|"15"|"6"|"4"|"1"|"2022-09-22 17:00:00"|"2022-09-28 23:00:00"|"48301"|"259384"|"522"|"7805"
"10429"|"2"|"28"|"7"|"0"|"0"|"2022-09-24 14:00:00"|"2022-10-10 19:00:00"|"83062"|"500081"|"120"|"1402"
"1043"|"1"|"27"|"16"|"15"|"1"|"2022-09-06 17:00:00"|"2022-10-09 03:00:00"|"94517"|"5336"|"588"|"2466"
"10430"|"16"|"8"|"0"|"9"|"1"|"2022-09-17 09:00:00"|"2022-09-26 00:00:00"|"6858"|"972947"|"360"|"1878"
"10433"|"4"|"29"|"3"|"9"|"0"|"2022-09-12 16:00:00"|"2022-09-27 06:00:00"|"32771"|"709686"|"52"|"6486"
"10439"|"4"|"10"|"7"|"9"|"1"|"2022-09-14 15:00:00"|"2022-10-07 02:00:00"|"74703"|"439229"|"230"|"6801"
"10440"|"11"|"7"|"2"|"22"|"0"|"2022-09-11 17:00:00"|"2022-10-03 06:00:00"|"42785"|"84935"|"74"|"6584"
"10441"|"4"|"21"|"8"|"9"|"1"|"2022-09-24 18:00:00"|"2022-10-11 06:00:00"|"11838"|"293054"|"312"|"7105"
"10442"|"11"|"7"|"15"|"10"|"1"|"2022-09-24 05:00:00"|"2022-09-24 11:00:00"|"93908"|"833031"|"235"|"7094"
"10444"|"18"|"15"|"1"|"28"|"0"|"2022-09-13 22:00:00"|"2022-09-18 17:00:00"|"87034"|"614255"|"202"|"5987"
"10447"|"4"|"20"|"10"|"13"|"0"|"2022-09-05 20:00:00"|"2022-10-11 06:00:00"|"31858"|"97010"|"62"|"338"
"1045"|"19"|"0"|"28"|"5"|"0"|"2022-09-18 20:00:00"|"2022-09-29 10:00:00"|"91428"|"193369"|"374"|"3037"
"10452"|"6"|"24"|"25"|"21"|"0"|"2022-09-02 12:00:00"|"2022-10-06 04:00:00"|"24322"|"62609"|"222"|"9881"
"10453"|"4"|"28"|"30"|"8"|"1"|"2022-09-08 17:00:00"|"2022-09-20 13:00:00"|"34384"|"103604"|"242"|"4158"
"10454"|"4"|"22"|"6"|"30"|"1"|"2022-09-07 21:00:00"|"2022-09-16 13:00:00"|"2531"|"288775"|"170"|"3577"
"10455"|"4"|"21"|"3"|"25"|"1"|"2022-09-06 02:00:00"|"2022-09-30 21:00:00"|"99728"|"19381"|"181"|"2035"
"10456"|"13"|"10"|"22"|"17"|"1"|"2022-09-07 05:00:00"|"2022-09-10 20:00:00"|"85869"|"868790"|"361"|"7505"
"10457"|"4"|"15"|"1"|"24"|"1"|"2022-09-05 08:00:00"|"2022-09-18 13:00:00"|"91813"|"519821"|"482"|"9941"
"10462"|"10"|"12"|"1"|"1"|"0"|"2022-09-02 10:00:00"|"2022-09-29 10:00:00"|"67594"|"823527"|"197"|"7933"
"10463"|"14"|"14"|"2"|"3"|"1"|"2022-09-25 00:00:00"|"2022-09-27 16:00:00"|"39682"|"994415"|"96"|"6620"
"10464"|"10"|"24"|"4"|"6"|"0"|"2022-09-03 21:00:00"|"2022-09-25 08:00:00"|"20857"|"222844"|"165"|"4796"
"10465"|"16"|"25"|"14"|"22"|"0"|"2022-09-25 17:00:00"|"2022-10-03 11:00:00"|"17415"|"327385"|"437"|"4042"
"10469"|"3"|"14"|"27"|"9"|"1"|"2022-09-29 22:00:00"|"2022-10-05 15:00:00"|"3680"|"378536"|"252"|"6174"
"1047"|"2"|"20"|"7"|"20"|"1"|"2022-09-24 02:00:00"|"2022-09-26 15:00:00"|"35642"|"75463"|"358"|"7529"
"10472"|"10"|"21"|"18"|"11"|"1"|"2022-09-10 18:00:00"|"2022-09-15 02:00:00"|"84102"|"147742"|"261"|"4149"
"10473"|"4"|"5"|"10"|"12"|"1"|"2022-09-06 20:00:00"|"2022-09-13 13:00:00"|"94618"|"49935"|"240"|"7783"
"10474"|"4"|"17"|"29"|"21"|"1"|"2022-09-05 11:00:00"|"2022-09-26 00:00:00"|"78872"|"972405"|"211"|"6718"
"10475"|"0"|"23"|"0"|"25"|"0"|"2022-09-21 04:00:00"|"2022-09-26 21:00:00"|"72191"|"543788"|"382"|"4673"
"10476"|"4"|"1"|"10"|"29"|"1"|"2022-09-12 00:00:00"|"2022-09-13 18:00:00"|"66580"|"42594"|"156"|"6733"
"10477"|"17"|"11"|"10"|"5"|"0"|"2022-09-16 02:00:00"|"2022-10-09 01:00:00"|"71937"|"762470"|"40"|"2992"
"10479"|"6"|"22"|"6"|"13"|"1"|"2022-09-05 18:00:00"|"2022-10-08 07:00:00"|"31601"|"804464"|"108"|"8187"
"10480"|"8"|"26"|"23"|"16"|"0"|"2022-09-06 20:00:00"|"2022-09-08 18:00:00"|"11317"|"227594"|"478"|"4523"
"10484"|"4"|"4"|"6"|"18"|"1"|"2022-09-23 10:00:00"|"2022-10-03 04:00:00"|"49668"|"636305"|"0"|"8430"
"10486"|"4"|"27"|"32"|"27"|"1"|"2022-09-10 16:00:00"|"2022-09-26 08:00:00"|"54007"|"684851"|"390"|"2360"
"10489"|"4"|"10"|"14"|"17"|"1"|"2022-10-03 10:00:00"|"2022-10-06 16:00:00"|"80259"|"755458"|"94"|"1952"
"10490"|"19"|"2"|"32"|"33"|"0"|"2022-09-06 08:00:00"|"2022-09-06 19:00:00"|"31974"|"789380"|"247"|"5784"
"10491"|"5"|"23"|"25"|"3"|"1"|"2022-09-06 05:00:00"|"2022-09-08 03:00:00"|"8433"|"722236"|"146"|"5104"
"10492"|"12"|"31"|"20"|"29"|"1"|"2022-09-13 15:00:00"|"2022-09-13 21:00:00"|"15551"|"189371"|"359"|"9657"
"10494"|"17"|"23"|"18"|"9"|"1"|"2022-09-15 09:00:00"|"2022-10-10 12:00:00"|"50607"|"578954"|"343"|"2224"
"10495"|"5"|"25"|"24"|"33"|"0"|"2022-09-14 20:00:00"|"2022-09-27 16:00:00"|"19866"|"412950"|"324"|"6189"
"10496"|"11"|"12"|"24"|"16"|"0"|"2022-09-07 20:00:00"|"2022-09-12 12:00:00"|"44236"|"619176"|"166"|"3404"
"10497"|"10"|"26"|"5"|"14"|"0"|"2022-09-14 16:00:00"|"2022-09-24 09:00:00"|"36276"|"998187"|"25"|"6883"
"10498"|"4"|"24"|"15"|"9"|"0"|"2022-09-04 15:00:00"|"2022-10-08 04:00:00"|"33075"|"949290"|"54"|"0"
"10499"|"1"|"3"|"3"|"28"|"1"|"2022-09-14 05:00:00"|"2022-09-20 10:00:00"|"39395"|"102021"|"108"|"5602"
"105"|"11"|"21"|"11"|"16"|"1"|"2022-09-05 16:00:00"|"2022-10-06 07:00:00"|"1675"|"688459"|"425"|"884"
"1050"|"6"|"26"|"32"|"22"|"1"|"2022-09-12 10:00:00"|"2022-10-06 04:00:00"|"46898"|"635414"|"183"|"54"
"10501"|"8"|"8"|"12"|"7"|"1"|"2022-09-26 04:00:00"|"2022-09-29 23:00:00"|"1939"|"386919"|"71"|"5483"
"10505"|"0"|"1"|"12"|"28"|"0"|"2022-09-08 15:00:00"|"2022-10-07 15:00:00"|"40"|"25158"|"284"|"4988"
"10507"|"4"|"9"|"2"|"2"|"0"|"2022-09-15 10:00:00"|"2022-09-30 20:00:00"|"74372"|"473393"|"100"|"8541"
"10509"|"4"|"15"|"5"|"7"|"0"|"2022-09-16 06:00:00"|"2022-09-26 01:00:00"|"11765"|"930016"|"339"|"6343"
"1051"|"18"|"23"|"29"|"26"|"1"|"2022-09-24 20:00:00"|"2022-10-01 09:00:00"|"41409"|"455832"|"405"|"9705"
"10510"|"4"|"24"|"4"|"19"|"0"|"2022-10-08 19:00:00"|"2022-10-10 07:00:00"|"62862"|"404218"|"483"|"3019"
"10511"|"10"|"18"|"31"|"34"|"1"|"2022-09-05 12:00:00"|"2022-09-24 18:00:00"|"14127"|"363340"|"178"|"9827"
"10514"|"4"|"7"|"19"|"9"|"1"|"2022-09-09 20:00:00"|"2022-10-03 01:00:00"|"53860"|"77407"|"46"|"8287"
"10515"|"4"|"3"|"0"|"9"|"0"|"2022-09-16 03:00:00"|"2022-10-09 20:00:00"|"37944"|"972114"|"404"|"5565"
"10516"|"10"|"18"|"5"|"26"|"1"|"2022-09-23 01:00:00"|"2022-09-29 01:00:00"|"72678"|"350035"|"116"|"8578"
"10517"|"9"|"11"|"2"|"20"|"1"|"2022-09-26 21:00:00"|"2022-10-03 03:00:00"|"48541"|"404615"|"260"|"3748"
"10518"|"11"|"11"|"21"|"32"|"0"|"2022-09-15 13:00:00"|"2022-09-16 00:00:00"|"3909"|"821580"|"126"|"5932"
"10519"|"19"|"15"|"16"|"14"|"1"|"2022-09-02 19:00:00"|"2022-10-11 06:00:00"|"29799"|"359607"|"218"|"632"
"10522"|"4"|"29"|"21"|"34"|"0"|"2022-09-25 09:00:00"|"2022-09-26 08:00:00"|"80656"|"166478"|"83"|"7430"
"10523"|"4"|"17"|"25"|"31"|"0"|"2022-09-13 04:00:00"|"2022-09-26 21:00:00"|"72700"|"79877"|"512"|"2026"
"10524"|"4"|"12"|"25"|"34"|"0"|"2022-09-16 02:00:00"|"2022-09-16 19:00:00"|"44422"|"925730"|"467"|"2670"
"10526"|"4"|"30"|"14"|"34"|"1"|"2022-09-12 02:00:00"|"2022-10-02 00:00:00"|"96057"|"613927"|"75"|"626"
"10528"|"4"|"6"|"18"|"9"|"1"|"2022-09-04 20:00:00"|"2022-09-19 20:00:00"|"8107"|"825456"|"9"|"8552"
"10529"|"10"|"22"|"0"|"27"|"0"|"2022-09-05 03:00:00"|"2022-09-07 11:00:00"|"35015"|"824399"|"190"|"5285"
"1053"|"3"|"24"|"13"|"16"|"0"|"2022-09-05 12:00:00"|"2022-09-07 04:00:00"|"17157"|"997839"|"265"|"8537"
"10531"|"6"|"20"|"22"|"12"|"1"|"2022-09-01 09:00:00"|"2022-09-06 03:00:00"|"51364"|"123579"|"100"|"628"
"10532"|"10"|"8"|"14"|"32"|"0"|"2022-09-25 16:00:00"|"2022-10-10 11:00:00"|"81215"|"390947"|"242"|"6846"
"10533"|"4"|"21"|"24"|"12"|"0"|"2022-09-17 17:00:00"|"2022-10-04 13:00:00"|"66798"|"958392"|"73"|"1556"
"10534"|"20"|"7"|"15"|"24"|"0"|"2022-09-16 01:00:00"|"2022-09-27 21:00:00"|"67657"|"90162"|"313"|"4478"
"10536"|"4"|"26"|"18"|"5"|"1"|"2022-09-15 14:00:00"|"2022-09-19 04:00:00"|"1685"|"975995"|"272"|"7820"
"10538"|"3"|"9"|"26"|"9"|"1"|"2022-09-06 08:00:00"|"2022-09-11 13:00:00"|"27262"|"622148"|"387"|"4801"
"1054"|"1"|"5"|"6"|"6"|"1"|"2022-09-10 10:00:00"|"2022-10-10 11:00:00"|"89646"|"104856"|"442"|"4937"
"10540"|"0"|"34"|"11"|"29"|"0"|"2022-09-03 02:00:00"|"2022-09-03 14:00:00"|"25172"|"293641"|"322"|"4943"
"10541"|"4"|"28"|"13"|"25"|"1"|"2022-09-05 11:00:00"|"2022-09-09 11:00:00"|"23421"|"347439"|"108"|"3682"
"10542"|"3"|"13"|"18"|"33"|"1"|"2022-09-11 02:00:00"|"2022-09-14 10:00:00"|"88370"|"550129"|"540"|"939"
"10543"|"20"|"24"|"27"|"15"|"1"|"2022-09-12 16:00:00"|"2022-09-25 15:00:00"|"26323"|"53103"|"459"|"6621"
"10545"|"4"|"24"|"26"|"0"|"1"|"2022-09-16 16:00:00"|"2022-09-21 22:00:00"|"24943"|"433159"|"298"|"685"
"10546"|"12"|"8"|"27"|"17"|"1"|"2022-09-18 22:00:00"|"2022-09-27 04:00:00"|"29994"|"702651"|"331"|"9686"
"10547"|"4"|"15"|"25"|"10"|"1"|"2022-09-02 06:00:00"|"2022-09-28 19:00:00"|"7621"|"977627"|"150"|"2036"
"10548"|"3"|"9"|"18"|"16"|"1"|"2022-09-12 14:00:00"|"2022-10-08 16:00:00"|"12363"|"575315"|"366"|"2820"
"10549"|"4"|"31"|"0"|"24"|"0"|"2022-09-10 06:00:00"|"2022-10-10 22:00:00"|"33730"|"525984"|"413"|"4342"
"10551"|"16"|"29"|"18"|"23"|"1"|"2022-09-12 21:00:00"|"2022-09-30 07:00:00"|"55677"|"729229"|"185"|"4582"
"10553"|"11"|"21"|"7"|"2"|"1"|"2022-09-21 17:00:00"|"2022-10-01 23:00:00"|"90673"|"959749"|"286"|"552"
"10555"|"4"|"5"|"0"|"2"|"0"|"2022-09-17 15:00:00"|"2022-10-01 18:00:00"|"95628"|"217766"|"548"|"5092"
"10557"|"3"|"20"|"26"|"2"|"1"|"2022-09-06 23:00:00"|"2022-09-19 13:00:00"|"21122"|"954243"|"120"|"173"
"1057"|"4"|"21"|"18"|"19"|"1"|"2022-09-12 13:00:00"|"2022-10-10 14:00:00"|"82017"|"579562"|"216"|"9904"
"1059"|"11"|"22"|"29"|"3"|"0"|"2022-09-17 00:00:00"|"2022-09-29 04:00:00"|"73209"|"789785"|"161"|"3655"
"106"|"9"|"1"|"29"|"15"|"0"|"2022-09-04 01:00:00"|"2022-09-05 13:00:00"|"39709"|"799097"|"219"|"8908"
"1060"|"10"|"28"|"27"|"15"|"1"|"2022-09-17 20:00:00"|"2022-09-23 04:00:00"|"36993"|"824926"|"40"|"20"
"1061"|"7"|"22"|"6"|"31"|"1"|"2022-09-21 14:00:00"|"2022-10-11 06:00:00"|"85021"|"667466"|"212"|"5322"
"1064"|"19"|"34"|"9"|"16"|"0"|"2022-09-06 17:00:00"|"2022-09-19 16:00:00"|"23645"|"663278"|"135"|"2621"
"1066"|"6"|"17"|"1"|"17"|"1"|"2022-09-14 14:00:00"|"2022-09-20 10:00:00"|"6521"|"877417"|"54"|"7893"
"1068"|"4"|"17"|"14"|"20"|"1"|"2022-09-17 17:00:00"|"2022-09-28 08:00:00"|"96870"|"548008"|"578"|"9688"
"1069"|"10"|"29"|"26"|"7"|"0"|"2022-09-12 06:00:00"|"2022-09-20 02:00:00"|"68114"|"817887"|"102"|"4810"
"107"|"19"|"18"|"22"|"17"|"0"|"2022-09-08 04:00:00"|"2022-09-19 13:00:00"|"62286"|"202618"|"383"|"6484"
"1070"|"9"|"1"|"7"|"9"|"0"|"2022-09-21 00:00:00"|"2022-09-29 18:00:00"|"55233"|"429191"|"244"|"9521"
"1071"|"0"|"6"|"22"|"26"|"1"|"2022-09-13 00:00:00"|"2022-09-16 16:00:00"|"91829"|"521447"|"254"|"9536"
"1073"|"20"|"1"|"3"|"24"|"0"|"2022-09-03 11:00:00"|"2022-09-21 05:00:00"|"38207"|"791575"|"514"|"1595"
"1074"|"16"|"21"|"13"|"3"|"1"|"2022-09-10 09:00:00"|"2022-09-15 20:00:00"|"72974"|"728335"|"139"|"2772"
"1075"|"10"|"14"|"4"|"26"|"1"|"2022-09-28 03:00:00"|"2022-10-09 18:00:00"|"7086"|"732954"|"362"|"9317"
"1076"|"11"|"8"|"17"|"2"|"0"|"2022-09-11 08:00:00"|"2022-09-14 12:00:00"|"5742"|"581192"|"124"|"7121"
